"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"1491",0.863333333333333,0,0,0.0583333333333333,0.0783333333333333
"1492",0.218333333333333,0,0.0216666666666667,0.303333333333333,0.456666666666667
"1493",0.0666666666666667,0.005,0.00833333333333333,0,0.92
"1494",0.795,0,0,0.0716666666666667,0.133333333333333
"1495",0.0316666666666667,0.00166666666666667,0.298333333333333,0.00333333333333333,0.665
"1496",0.01,0.00166666666666667,0.138333333333333,0.0183333333333333,0.831666666666667
"1497",0.993333333333333,0,0,0.005,0.00166666666666667
"1498",0.148333333333333,0,0.00333333333333333,0.085,0.763333333333333
"1499",0.116666666666667,0.00666666666666667,0.0233333333333333,0.176666666666667,0.676666666666667
"1500",0.75,0,0.005,0.095,0.15
"1501",0.241666666666667,0,0.0133333333333333,0.0383333333333333,0.706666666666667
"1502",0.578333333333333,0.01,0.18,0.0216666666666667,0.21
"1503",0.255,0,0.00166666666666667,0.615,0.128333333333333
"1504",0.436666666666667,0,0.00833333333333333,0.523333333333333,0.0316666666666667
"1505",0.48,0,0.00333333333333333,0.478333333333333,0.0383333333333333
"1506",0.25,0.00333333333333333,0.0683333333333333,0.511666666666667,0.166666666666667
"1507",0.125,0.00166666666666667,0.0666666666666667,0.38,0.426666666666667
"1508",0.816666666666667,0,0.00333333333333333,0.00833333333333333,0.171666666666667
"1509",0.0133333333333333,0,0.08,0.243333333333333,0.663333333333333
"1510",0.123333333333333,0,0.0933333333333333,0.616666666666667,0.166666666666667
"1511",0,0,0,0,1
"1512",0.67,0,0.00166666666666667,0.32,0.00833333333333333
"1513",0.966666666666667,0,0,0.00333333333333333,0.03
"1514",0.0116666666666667,0.00333333333333333,0.35,0.0283333333333333,0.606666666666667
"1515",0.221666666666667,0,0.025,0.466666666666667,0.286666666666667
"1516",0,0,0,0,1
"1517",0.841666666666667,0.00666666666666667,0,0.0366666666666667,0.115
"1518",0.00666666666666667,0.00166666666666667,0.0616666666666667,0,0.93
"1519",0.695,0,0.005,0.195,0.105
"1520",0.486666666666667,0,0.0366666666666667,0.361666666666667,0.115
"1521",0.168333333333333,0.00166666666666667,0.0966666666666667,0.175,0.558333333333333
"1522",0.75,0,0.00666666666666667,0.228333333333333,0.015
"1523",0,0,0,0,1
"1524",0.791666666666667,0,0.00333333333333333,0.186666666666667,0.0183333333333333
"1525",0.688333333333333,0,0.00833333333333333,0.0733333333333333,0.23
"1526",0,0.00666666666666667,0.035,0.005,0.953333333333333
"1527",0.0133333333333333,0,0.0316666666666667,0.0566666666666667,0.898333333333333
"1528",0.721666666666667,0.00333333333333333,0.00333333333333333,0.248333333333333,0.0233333333333333
"1529",0.703333333333333,0.00333333333333333,0.00666666666666667,0.128333333333333,0.158333333333333
"1530",0.378333333333333,0,0.0316666666666667,0.52,0.07
"1531",0,0.00833333333333333,0.27,0.455,0.266666666666667
"1532",0.805,0,0,0.0133333333333333,0.181666666666667
"1533",0.0116666666666667,0,0.0733333333333333,0.423333333333333,0.491666666666667
"1534",0.0466666666666667,0.0166666666666667,0.045,0.0483333333333333,0.843333333333333
"1535",0.153333333333333,0.00833333333333333,0.0733333333333333,0.0483333333333333,0.716666666666667
"1536",0.613333333333333,0,0.0233333333333333,0.0733333333333333,0.29
"1537",0.42,0,0.00166666666666667,0.0566666666666667,0.521666666666667
"1538",0.8,0,0.01,0.153333333333333,0.0366666666666667
"1539",0.738333333333333,0,0.005,0.148333333333333,0.108333333333333
"1540",0.148333333333333,0,0.0366666666666667,0.695,0.12
"1541",0.971666666666667,0,0,0.0283333333333333,0
"1542",0.623333333333333,0,0.00333333333333333,0.0366666666666667,0.336666666666667
"1543",0.005,0.0116666666666667,0.035,0.141666666666667,0.806666666666667
"1544",0.976666666666667,0,0,0.0183333333333333,0.005
"1545",0.985,0.00666666666666667,0,0,0.00833333333333333
"1546",0.768333333333333,0,0,0.163333333333333,0.0683333333333333
"1547",0.0233333333333333,0,0.161666666666667,0.506666666666667,0.308333333333333
"1548",0.903333333333333,0,0.015,0.035,0.0466666666666667
"1549",0.363333333333333,0,0.178333333333333,0.0966666666666667,0.361666666666667
"1550",0.286666666666667,0,0.02,0.611666666666667,0.0816666666666667
"1551",0.00166666666666667,0,0.0733333333333333,0.00166666666666667,0.923333333333333
"1552",0.278333333333333,0.00166666666666667,0.02,0.443333333333333,0.256666666666667
"1553",0.893333333333333,0,0,0.06,0.0466666666666667
"1554",0.801666666666667,0,0.005,0.175,0.0183333333333333
"1555",0.496666666666667,0,0,0.493333333333333,0.01
"1556",0.00666666666666667,0.00833333333333333,0.106666666666667,0.005,0.873333333333333
"1557",0.91,0,0,0.0733333333333333,0.0166666666666667
"1558",0.255,0,0.0116666666666667,0.588333333333333,0.145
"1559",1,0,0,0,0
"1560",0.41,0.0533333333333333,0.171666666666667,0.148333333333333,0.216666666666667
"1561",0.521666666666667,0,0.02,0.435,0.0233333333333333
"1562",0.171666666666667,0,0.0166666666666667,0.738333333333333,0.0733333333333333
"1563",0.638333333333333,0.00333333333333333,0.01,0.0366666666666667,0.311666666666667
"1564",0.226666666666667,0,0.035,0.601666666666667,0.136666666666667
"1565",0.723333333333333,0.00166666666666667,0.075,0.0383333333333333,0.161666666666667
"1566",0.798333333333333,0.00166666666666667,0,0.05,0.15
"1567",0.09,0,0.108333333333333,0.611666666666667,0.19
"1568",0.468333333333333,0.00166666666666667,0.03,0.07,0.43
"1569",0.813333333333333,0,0,0.00333333333333333,0.183333333333333
"1570",0.223333333333333,0,0.0666666666666667,0.491666666666667,0.218333333333333
"1571",0.93,0,0.00166666666666667,0.0233333333333333,0.045
"1572",0.42,0,0.0133333333333333,0.383333333333333,0.183333333333333
"1573",0.00166666666666667,0.005,0.0266666666666667,0.0216666666666667,0.945
"1574",0.956666666666667,0,0,0.035,0.00833333333333333
"1575",0.00833333333333333,0.0366666666666667,0.456666666666667,0.0416666666666667,0.456666666666667
"1576",0.563333333333333,0,0,0.401666666666667,0.035
"1577",0.271666666666667,0.0866666666666667,0.07,0.005,0.566666666666667
"1578",0.00166666666666667,0,0.01,0,0.988333333333333
"1579",0.005,0.0333333333333333,0.0116666666666667,0,0.95
"1580",0.781666666666667,0,0,0.0883333333333333,0.13
"1581",1,0,0,0,0
"1582",0,0.005,0.0116666666666667,0,0.983333333333333
"1583",0.236666666666667,0,0.03,0.57,0.163333333333333
"1584",0,0.00166666666666667,0.00833333333333333,0,0.99
"1585",0.00166666666666667,0.00166666666666667,0.296666666666667,0.0266666666666667,0.673333333333333
"1586",0.72,0,0,0.238333333333333,0.0416666666666667
"1587",0.993333333333333,0,0,0.005,0.00166666666666667
"1588",0.98,0,0,0.0116666666666667,0.00833333333333333
"1589",0.00166666666666667,0.005,0.0216666666666667,0,0.971666666666667
"1590",0.00333333333333333,0,0.055,0,0.941666666666667
"1591",0.005,0.00333333333333333,0.266666666666667,0,0.725
"1592",0.00166666666666667,0.00666666666666667,0.311666666666667,0.0416666666666667,0.638333333333333
"1593",0.455,0,0.0316666666666667,0.425,0.0883333333333333
"1594",0.005,0,0.0916666666666667,0,0.903333333333333
"1595",0.843333333333333,0.00166666666666667,0.00166666666666667,0.151666666666667,0.00166666666666667
"1596",0.33,0,0.0116666666666667,0.475,0.183333333333333
"1597",0.448333333333333,0,0.00833333333333333,0.1,0.443333333333333
"1598",0.206666666666667,0.0433333333333333,0.0516666666666667,0.536666666666667,0.161666666666667
"1599",0.971666666666667,0,0,0,0.0283333333333333
"1600",0.00333333333333333,0.00333333333333333,0.201666666666667,0.00166666666666667,0.79
"1601",0.741666666666667,0,0.00333333333333333,0.208333333333333,0.0466666666666667
"1602",0.741666666666667,0,0.015,0.136666666666667,0.106666666666667
"1603",0.02,0.00166666666666667,0.025,0.0383333333333333,0.915
"1604",0.175,0,0.0316666666666667,0.0616666666666667,0.731666666666667
"1605",0.915,0,0,0.0433333333333333,0.0416666666666667
"1606",0.741666666666667,0,0.0183333333333333,0.181666666666667,0.0583333333333333
"1607",0.953333333333333,0,0,0.025,0.0216666666666667
"1608",0.726666666666667,0,0,0.0333333333333333,0.24
"1609",0.998333333333333,0,0,0,0.00166666666666667
"1610",0.005,0.0433333333333333,0.00333333333333333,0,0.948333333333333
"1611",0.711666666666667,0,0.00166666666666667,0.13,0.156666666666667
"1612",0.156666666666667,0,0.0116666666666667,0.73,0.101666666666667
"1613",0.5,0.00166666666666667,0.0583333333333333,0.333333333333333,0.106666666666667
"1614",0.855,0,0.00166666666666667,0.136666666666667,0.00666666666666667
"1615",1,0,0,0,0
"1616",0.866666666666667,0,0.00666666666666667,0.0683333333333333,0.0583333333333333
"1617",0.968333333333333,0,0,0,0.0316666666666667
"1618",0.055,0,0.005,0.878333333333333,0.0616666666666667
"1619",0.908333333333333,0,0.00166666666666667,0.0183333333333333,0.0716666666666667
"1620",0.0466666666666667,0.0216666666666667,0.02,0,0.911666666666667
"1621",0,0.00166666666666667,0,0,0.998333333333333
"1622",0.973333333333333,0,0,0.00333333333333333,0.0233333333333333
"1623",0.888333333333333,0,0,0.00166666666666667,0.11
"1624",0.753333333333333,0,0.00333333333333333,0.15,0.0933333333333333
"1625",0.756666666666667,0.00166666666666667,0.005,0.0533333333333333,0.183333333333333
"1626",0.61,0,0.00166666666666667,0.346666666666667,0.0416666666666667
"1627",0.966666666666667,0,0,0.0333333333333333,0
"1628",0,0.0116666666666667,0.015,0,0.973333333333333
"1629",0.0983333333333333,0.00666666666666667,0.00666666666666667,0.0983333333333333,0.79
"1630",0.403333333333333,0,0.025,0.235,0.336666666666667
"1631",0.0116666666666667,0.00833333333333333,0.55,0.03,0.4
"1632",0.958333333333333,0,0,0,0.0416666666666667
"1633",0.958333333333333,0,0.00166666666666667,0.0266666666666667,0.0133333333333333
"1634",0.941666666666667,0.0133333333333333,0.005,0.00833333333333333,0.0316666666666667
"1635",0.285,0.005,0.06,0.22,0.43
"1636",0.925,0,0,0.0633333333333333,0.0116666666666667
"1637",0.313333333333333,0,0.128333333333333,0.458333333333333,0.1
"1638",0,0,0.00166666666666667,0,0.998333333333333
"1639",0.416666666666667,0,0.0216666666666667,0.481666666666667,0.08
"1640",0.675,0.00333333333333333,0.00833333333333333,0.106666666666667,0.206666666666667
"1641",0.971666666666667,0,0,0.0216666666666667,0.00666666666666667
"1642",0.69,0.00333333333333333,0.02,0.0566666666666667,0.23
"1643",0.305,0,0.00833333333333333,0.621666666666667,0.065
"1644",0,0.02,0.01,0,0.97
"1645",0.1,0.0333333333333333,0.148333333333333,0.00333333333333333,0.715
"1646",0.976666666666667,0,0,0.00333333333333333,0.02
"1647",0.303333333333333,0.00166666666666667,0.195,0.301666666666667,0.198333333333333
"1648",0.695,0.005,0.02,0.0133333333333333,0.266666666666667
"1649",0.715,0,0.005,0.0783333333333333,0.201666666666667
"1650",0,0.015,0.0333333333333333,0,0.951666666666667
"1651",0.138333333333333,0.005,0.0466666666666667,0.451666666666667,0.358333333333333
"1652",0,0,0.005,0,0.995
"1653",0.875,0.00333333333333333,0.00833333333333333,0.00833333333333333,0.105
"1654",0.356666666666667,0,0.0416666666666667,0.266666666666667,0.335
"1655",0.316666666666667,0,0.00666666666666667,0.621666666666667,0.055
"1656",0.501666666666667,0,0.00666666666666667,0.468333333333333,0.0233333333333333
"1657",0,0.0416666666666667,0.005,0.00666666666666667,0.946666666666667
"1658",0.065,0,0.128333333333333,0.196666666666667,0.61
"1659",0,0.561666666666667,0.0266666666666667,0.005,0.406666666666667
"1660",0.745,0,0.01,0.158333333333333,0.0866666666666667
"1661",0.973333333333333,0,0.0266666666666667,0,0
"1662",0.726666666666667,0,0.00333333333333333,0.03,0.24
"1663",0,0.00833333333333333,0.461666666666667,0,0.53
"1664",0.13,0,0.0316666666666667,0.705,0.133333333333333
"1665",0,0,0.00666666666666667,0,0.993333333333333
"1666",0.401666666666667,0.00333333333333333,0.0966666666666667,0.198333333333333,0.3
"1667",0.18,0,0.00833333333333333,0.0833333333333333,0.728333333333333
"1668",0.00666666666666667,0.02,0.158333333333333,0.00166666666666667,0.813333333333333
"1669",0.568333333333333,0,0.0183333333333333,0.138333333333333,0.275
"1670",0.261666666666667,0,0.0283333333333333,0.556666666666667,0.153333333333333
"1671",0.955,0,0,0.005,0.04
"1672",0.505,0,0.00666666666666667,0.471666666666667,0.0166666666666667
"1673",0.0616666666666667,0,0.0566666666666667,0.741666666666667,0.14
"1674",0.616666666666667,0,0.0133333333333333,0.346666666666667,0.0233333333333333
"1675",0.433333333333333,0,0.005,0.491666666666667,0.07
"1676",0.481666666666667,0,0.0933333333333333,0.183333333333333,0.241666666666667
"1677",0.636666666666667,0,0.00166666666666667,0.2,0.161666666666667
"1678",0.806666666666667,0,0,0.155,0.0383333333333333
"1679",0.141666666666667,0.005,0.0266666666666667,0.00166666666666667,0.825
"1680",0.293333333333333,0,0.16,0.24,0.306666666666667
"1681",0.525,0.00166666666666667,0.01,0.388333333333333,0.075
"1682",0.00166666666666667,0.0116666666666667,0.416666666666667,0.00666666666666667,0.563333333333333
"1683",0.00166666666666667,0,0.0416666666666667,0.573333333333333,0.383333333333333
"1684",0.285,0,0.015,0.38,0.32
"1685",0,0,0.00833333333333333,0,0.991666666666667
"1686",0.05,0.0233333333333333,0.0433333333333333,0.00833333333333333,0.875
"1687",0.115,0.00166666666666667,0.145,0.131666666666667,0.606666666666667
"1688",0.366666666666667,0,0.0233333333333333,0.49,0.12
"1689",0.243333333333333,0,0.075,0.623333333333333,0.0583333333333333
"1690",0.755,0.00333333333333333,0.0616666666666667,0.0766666666666667,0.103333333333333
"1691",0.793333333333333,0,0.00166666666666667,0.148333333333333,0.0566666666666667
"1692",0.166666666666667,0,0.0116666666666667,0.0916666666666667,0.73
"1693",0,0,0.00333333333333333,0.00166666666666667,0.995
"1694",0.733333333333333,0.00166666666666667,0.005,0.16,0.1
"1695",0.875,0,0,0.005,0.12
"1696",0.0116666666666667,0.0166666666666667,0.0566666666666667,0.025,0.89
"1697",0.563333333333333,0,0.00166666666666667,0.205,0.23
"1698",0.303333333333333,0,0.0616666666666667,0.608333333333333,0.0266666666666667
"1699",0.69,0,0.005,0.0166666666666667,0.288333333333333
"1700",0.261666666666667,0,0.0133333333333333,0.685,0.04
"1701",0.871666666666667,0,0.00166666666666667,0.0133333333333333,0.113333333333333
"1702",0.85,0,0,0.00333333333333333,0.146666666666667
"1703",0.59,0.00833333333333333,0.075,0.143333333333333,0.183333333333333
"1704",0.00666666666666667,0,0,0,0.993333333333333
"1705",0.996666666666667,0,0,0.00166666666666667,0.00166666666666667
"1706",0.861666666666667,0,0,0.00166666666666667,0.136666666666667
"1707",0.316666666666667,0,0.005,0.498333333333333,0.18
"1708",0.95,0,0.00166666666666667,0.00166666666666667,0.0466666666666667
"1709",0.0233333333333333,0.02,0.121666666666667,0.505,0.33
"1710",0.18,0,0.00166666666666667,0.605,0.213333333333333
"1711",0.00333333333333333,0.005,0.116666666666667,0.00333333333333333,0.871666666666667
"1712",0.813333333333333,0,0.0166666666666667,0.136666666666667,0.0333333333333333
"1713",0.678333333333333,0,0.00166666666666667,0.0166666666666667,0.303333333333333
"1714",0.746666666666667,0,0.00166666666666667,0.00833333333333333,0.243333333333333
"1715",0.76,0,0,0.236666666666667,0.00333333333333333
"1716",0.258333333333333,0,0.015,0.0966666666666667,0.63
"1717",0.12,0,0.00333333333333333,0.0866666666666667,0.79
"1718",0.63,0,0,0.0116666666666667,0.358333333333333
"1719",0.005,0.00166666666666667,0.01,0.005,0.978333333333333
"1720",0.446666666666667,0,0.118333333333333,0.355,0.08
"1721",0.636666666666667,0.0383333333333333,0.05,0.06,0.215
"1722",0.945,0,0.00166666666666667,0,0.0533333333333333
"1723",0.896666666666667,0,0.00166666666666667,0.075,0.0266666666666667
"1724",0.753333333333333,0,0.01,0.0966666666666667,0.14
"1725",0.99,0,0,0.01,0
"1726",0,0,0.0833333333333333,0,0.916666666666667
"1727",0.578333333333333,0,0.00166666666666667,0.395,0.025
"1728",0.546666666666667,0,0.0183333333333333,0.005,0.43
"1729",0.271666666666667,0,0.00333333333333333,0.0616666666666667,0.663333333333333
"1730",0.731666666666667,0.015,0.00666666666666667,0.00166666666666667,0.245
"1731",0,0,0.00333333333333333,0.00166666666666667,0.995
"1732",0.00166666666666667,0.00166666666666667,0.0316666666666667,0,0.965
"1733",0.686666666666667,0.02,0.04,0.1,0.153333333333333
"1734",0.778333333333333,0.00666666666666667,0.00166666666666667,0.116666666666667,0.0966666666666667
"1735",0.84,0,0,0.118333333333333,0.0416666666666667
"1736",0.256666666666667,0,0.0633333333333333,0.636666666666667,0.0433333333333333
"1737",0.916666666666667,0,0,0.0533333333333333,0.03
"1738",0.62,0,0.01,0.11,0.26
"1739",0.716666666666667,0,0,0.00166666666666667,0.281666666666667
"1740",0.178333333333333,0,0.00333333333333333,0.528333333333333,0.29
"1741",0.005,0.0316666666666667,0.735,0.0316666666666667,0.196666666666667
"1742",0.268333333333333,0,0.00166666666666667,0.0533333333333333,0.676666666666667
"1743",0.286666666666667,0,0.005,0.646666666666667,0.0616666666666667
"1744",0.625,0.00666666666666667,0.03,0.0966666666666667,0.241666666666667
"1745",0.55,0,0.015,0.23,0.205
"1746",0,0,0,0,1
"1747",0,0.04,0.0116666666666667,0,0.948333333333333
"1748",0.005,0.04,0.29,0.0216666666666667,0.643333333333333
"1749",0,0,0.00166666666666667,0,0.998333333333333
"1750",0.603333333333333,0,0.0233333333333333,0.245,0.128333333333333
"1751",0.0766666666666667,0.00666666666666667,0.145,0.0483333333333333,0.723333333333333
"1752",0.525,0,0.00333333333333333,0.396666666666667,0.075
"1753",0.896666666666667,0,0.00333333333333333,0.005,0.095
"1754",0.00333333333333333,0.0283333333333333,0.11,0.0466666666666667,0.811666666666667
"1755",0.21,0.005,0.0516666666666667,0.00166666666666667,0.731666666666667
"1756",0.73,0,0.00666666666666667,0.248333333333333,0.015
"1757",0.968333333333333,0,0,0.0233333333333333,0.00833333333333333
"1758",0.29,0,0.01,0.623333333333333,0.0766666666666667
"1759",0.871666666666667,0,0.00166666666666667,0.04,0.0866666666666667
"1760",0.101666666666667,0,0.0283333333333333,0.74,0.13
"1761",0.735,0.00166666666666667,0.0116666666666667,0.113333333333333,0.138333333333333
"1762",0.241666666666667,0,0.0416666666666667,0.0366666666666667,0.68
"1763",0.00833333333333333,0,0.0483333333333333,0.178333333333333,0.765
"1764",0.00166666666666667,0,0,0,0.998333333333333
"1765",0.891666666666667,0,0.00166666666666667,0.0183333333333333,0.0883333333333333
"1766",0.938333333333333,0,0,0.00166666666666667,0.06
"1767",0.208333333333333,0.0166666666666667,0.00833333333333333,0.07,0.696666666666667
"1768",0.953333333333333,0,0,0.00833333333333333,0.0383333333333333
"1769",0.0683333333333333,0,0.005,0.776666666666667,0.15
"1770",0.18,0,0.015,0.655,0.15
"1771",0.843333333333333,0,0,0.07,0.0866666666666667
"1772",0.598333333333333,0,0.00166666666666667,0.328333333333333,0.0716666666666667
"1773",0.951666666666667,0,0,0.0483333333333333,0
"1774",0.773333333333333,0,0,0.128333333333333,0.0983333333333333
"1775",0.995,0,0.00166666666666667,0,0.00333333333333333
"1776",0.805,0,0,0.0333333333333333,0.161666666666667
"1777",0.831666666666667,0,0,0.0516666666666667,0.116666666666667
"1778",0.24,0,0.0633333333333333,0.645,0.0516666666666667
"1779",0.00833333333333333,0.00666666666666667,0.0683333333333333,0.0966666666666667,0.82
"1780",0.005,0.0166666666666667,0.453333333333333,0,0.525
"1781",0.706666666666667,0.00166666666666667,0.00666666666666667,0.278333333333333,0.00666666666666667
"1782",0.263333333333333,0.00333333333333333,0.07,0.518333333333333,0.145
"1783",0.555,0,0.0116666666666667,0.32,0.113333333333333
"1784",0.911666666666667,0,0,0.0866666666666667,0.00166666666666667
"1785",0.468333333333333,0.121666666666667,0.0633333333333333,0.151666666666667,0.195
"1786",0.0883333333333333,0,0.0133333333333333,0.103333333333333,0.795
"1787",0.761666666666667,0,0.00333333333333333,0.145,0.09
"1788",0.998333333333333,0,0,0.00166666666666667,0
"1789",0.196666666666667,0,0.035,0.163333333333333,0.605
"1790",1,0,0,0,0
"1791",0.993333333333333,0,0,0.00666666666666667,0
"1792",0.685,0,0.00166666666666667,0.0283333333333333,0.285
"1793",0.616666666666667,0,0.00666666666666667,0.261666666666667,0.115
"1794",0.453333333333333,0,0,0.241666666666667,0.305
"1795",0.971666666666667,0,0.00166666666666667,0,0.0266666666666667
"1796",0.05,0.0166666666666667,0.0283333333333333,0.055,0.85
"1797",0.391666666666667,0,0.0116666666666667,0.495,0.101666666666667
"1798",0.423333333333333,0,0.00333333333333333,0.065,0.508333333333333
"1799",0.728333333333333,0,0.00333333333333333,0.153333333333333,0.115
"1800",0.98,0,0.00166666666666667,0.0166666666666667,0.00166666666666667
"1801",0.116666666666667,0,0.0583333333333333,0.585,0.24
"1802",0.646666666666667,0.00666666666666667,0.045,0.0766666666666667,0.225
"1803",0.745,0,0,0.241666666666667,0.0133333333333333
"1804",0.00833333333333333,0.02,0.106666666666667,0.00166666666666667,0.863333333333333
"1805",0,0,0.0716666666666667,0,0.928333333333333
"1806",0.0983333333333333,0,0.0233333333333333,0.731666666666667,0.146666666666667
"1807",0.593333333333333,0,0,0.388333333333333,0.0183333333333333
"1808",0.32,0,0.0783333333333333,0.0916666666666667,0.51
"1809",0,0,0,0.00666666666666667,0.993333333333333
"1810",0.986666666666667,0,0,0.00666666666666667,0.00666666666666667
"1811",0.541666666666667,0,0,0.425,0.0333333333333333
"1812",0.545,0,0.0566666666666667,0.173333333333333,0.225
"1813",0.125,0,0.005,0.00166666666666667,0.868333333333333
"1814",0.28,0,0.00666666666666667,0.0366666666666667,0.676666666666667
"1815",0.99,0,0,0,0.01
"1816",0.791666666666667,0,0,0.186666666666667,0.0216666666666667
"1817",0.456666666666667,0,0,0.285,0.258333333333333
"1818",0.0933333333333333,0,0.0183333333333333,0.025,0.863333333333333
"1819",0.993333333333333,0,0,0.00666666666666667,0
"1820",0.91,0,0,0.085,0.005
"1821",0.278333333333333,0.05,0.105,0.005,0.561666666666667
"1822",0.00666666666666667,0,0.0916666666666667,0.005,0.896666666666667
"1823",0.01,0,0.0866666666666667,0.846666666666667,0.0566666666666667
"1824",0.131666666666667,0.005,0.0216666666666667,0.191666666666667,0.65
"1825",0.823333333333333,0.015,0.0133333333333333,0.0716666666666667,0.0766666666666667
"1826",0.323333333333333,0,0.00333333333333333,0.035,0.638333333333333
"1827",0,0.005,0.005,0,0.99
"1828",1,0,0,0,0
"1829",0.998333333333333,0,0,0.00166666666666667,0
"1830",0.0416666666666667,0.00333333333333333,0.00833333333333333,0.00333333333333333,0.943333333333333
"1831",0.101666666666667,0,0.00166666666666667,0.736666666666667,0.16
"1832",0,0.00166666666666667,0.0283333333333333,0,0.97
"1833",0.528333333333333,0,0,0.0683333333333333,0.403333333333333
"1834",0.68,0,0.0116666666666667,0.251666666666667,0.0566666666666667
"1835",0,0,0.00166666666666667,0,0.998333333333333
"1836",0.488333333333333,0.01,0.0283333333333333,0.00666666666666667,0.466666666666667
"1837",0.833333333333333,0,0.00833333333333333,0.141666666666667,0.0166666666666667
"1838",0.00666666666666667,0.00166666666666667,0.45,0.04,0.501666666666667
"1839",0.726666666666667,0,0.0133333333333333,0.07,0.19
"1840",0.253333333333333,0.00166666666666667,0.00333333333333333,0.275,0.466666666666667
"1841",0.218333333333333,0,0.0766666666666667,0.611666666666667,0.0933333333333333
"1842",0,0.01,0.0183333333333333,0.0216666666666667,0.95
"1843",0.793333333333333,0,0,0.06,0.146666666666667
"1844",0.01,0,0.00166666666666667,0.00666666666666667,0.981666666666667
"1845",0.898333333333333,0,0,0.035,0.0666666666666667
"1846",0.00333333333333333,0.00333333333333333,0.27,0,0.723333333333333
"1847",0.0266666666666667,0.005,0.06,0.508333333333333,0.4
"1848",0,0.0316666666666667,0.015,0.005,0.948333333333333
"1849",0.815,0,0,0.183333333333333,0.00166666666666667
"1850",0.891666666666667,0,0,0.05,0.0583333333333333
"1851",0,0.00333333333333333,0.00333333333333333,0,0.993333333333333
"1852",0,0.00333333333333333,0.135,0.00166666666666667,0.86
"1853",0.738333333333333,0,0.00166666666666667,0.025,0.235
"1854",0.766666666666667,0,0,0.216666666666667,0.0166666666666667
"1855",0.955,0,0,0.0216666666666667,0.0233333333333333
"1856",0.205,0,0.0533333333333333,0.621666666666667,0.12
"1857",0.35,0.00166666666666667,0.01,0.596666666666667,0.0416666666666667
"1858",0.0933333333333333,0.00166666666666667,0.161666666666667,0.201666666666667,0.541666666666667
"1859",0.98,0,0.00333333333333333,0,0.0166666666666667
"1860",0,0,0.07,0,0.93
"1861",0,0.00333333333333333,0.00833333333333333,0,0.988333333333333
"1862",0.371666666666667,0,0,0.09,0.538333333333333
"1863",0.403333333333333,0.00166666666666667,0.00833333333333333,0.191666666666667,0.395
"1864",0.995,0,0,0.005,0
"1865",0.438333333333333,0.00166666666666667,0.00166666666666667,0.025,0.533333333333333
"1866",0.7,0,0.00166666666666667,0.136666666666667,0.161666666666667
"1867",0,0,0.005,0,0.995
"1868",0.948333333333333,0,0.005,0.0216666666666667,0.025
"1869",0.0333333333333333,0.0283333333333333,0.0283333333333333,0,0.91
"1870",0,0.00833333333333333,0.231666666666667,0,0.76
"1871",0.0683333333333333,0.00666666666666667,0.595,0.03,0.3
"1872",0.693333333333333,0,0,0.275,0.0316666666666667
"1873",0.825,0.00166666666666667,0,0.0816666666666667,0.0916666666666667
"1874",0.183333333333333,0,0.175,0.136666666666667,0.505
"1875",0.54,0.00166666666666667,0,0.00166666666666667,0.456666666666667
"1876",0.73,0,0,0.26,0.01
"1877",0.215,0,0.111666666666667,0.475,0.198333333333333
"1878",0.52,0,0.0116666666666667,0.343333333333333,0.125
"1879",0.911666666666667,0,0,0,0.0883333333333333
"1880",0.3,0,0.00166666666666667,0.025,0.673333333333333
"1881",0.206666666666667,0,0.0216666666666667,0.713333333333333,0.0583333333333333
"1882",0.72,0.128333333333333,0.0516666666666667,0.00166666666666667,0.0983333333333333
"1883",0.41,0,0.00333333333333333,0.0383333333333333,0.548333333333333
"1884",0.961666666666667,0,0.00166666666666667,0.00666666666666667,0.03
"1885",0.908333333333333,0,0.00166666666666667,0.00666666666666667,0.0833333333333333
"1886",0.975,0.00166666666666667,0,0,0.0233333333333333
"1887",0.213333333333333,0,0.09,0.593333333333333,0.103333333333333
"1888",0.666666666666667,0,0.0116666666666667,0.3,0.0216666666666667
"1889",0.783333333333333,0,0,0.208333333333333,0.00833333333333333
"1890",0.0466666666666667,0,0.0283333333333333,0.005,0.92
"1891",0.858333333333333,0,0.00166666666666667,0.0716666666666667,0.0683333333333333
"1892",0.568333333333333,0,0.0366666666666667,0.316666666666667,0.0783333333333333
"1893",0.961666666666667,0.00333333333333333,0,0.0316666666666667,0.00333333333333333
"1894",0.0233333333333333,0.00166666666666667,0.126666666666667,0.641666666666667,0.206666666666667
"1895",0.985,0,0,0.00333333333333333,0.0116666666666667
"1896",0.11,0.00333333333333333,0.015,0.025,0.846666666666667
"1897",0.256666666666667,0,0.01,0.683333333333333,0.05
"1898",0.923333333333333,0,0,0.01,0.0666666666666667
"1899",0.925,0,0,0.0566666666666667,0.0183333333333333
"1900",0,0.00833333333333333,0.0166666666666667,0,0.975
"1901",0.1,0.0316666666666667,0.005,0,0.863333333333333
"1902",0.948333333333333,0,0,0.0283333333333333,0.0233333333333333
"1903",0.02,0.00833333333333333,0.503333333333333,0.0733333333333333,0.395
"1904",0.193333333333333,0,0.0183333333333333,0.668333333333333,0.12
"1905",0.338333333333333,0,0.0516666666666667,0.48,0.13
"1906",0.605,0,0.0133333333333333,0.221666666666667,0.16
"1907",0.746666666666667,0,0,0,0.253333333333333
